transaction_amount,hour_of_day,distance_from_home_km,transactions_last_hour,is_online_order,merchant_risk_score,is_fraud
80.3197853395364,5.07739041939514,6.872329034632879,2,0,0.2666979769540076,0
280.3410538313471,14.08015419664283,6.589522585407755,0,1,0.0869837609319407,0
70.525943852482,12.801471825813422,3.8099850471601995,0,0,0.14609869217702373,0
38.417964748875896,16.12474978200833,0.5243091425199813,1,1,0.06258949825008914,0
80.92297510947056,9.6272259051687,3.7717556166556463,0,1,0.49594234943505183,0
104.74172406460694,11.969870308913244,11.114280592912767,1,0,0.19532287006828927,0
88.0712079406504,14.236470004466044,2.606280235656446,0,0,0.2779044439770222,0
41.68699945597413,15.784493400307037,17.134564114058293,1,0,0.0,0
48.83153807749744,13.849590473202694,0.21487991147701813,0,0,0.08011343590939843,0
84.52628464456757,13.019290350850477,0.609731465805547,1,0,0.2607926582484227,0
71.59433365288496,17.056128784351387,11.44162655741751,0,0,0.4563902120335054,0
81.54493802279089,17.383094381350716,9.920114414081691,0,0,0.4300601839045317,0
116.43074491789265,17.628879513761362,0.6458242851506544,0,0,0.061412722900360345,0
33.91964008809727,16.224711334487324,6.1144581524759705,0,0,0.0,0
60.11182138015539,12.055630135006574,11.20671505046465,2,1,0.20899476070223652,0
23.778422522601165,23.13550426688678,44.50981115137216,4,1,0.9516022998301348,1
5.406018810017895,14.180804856264873,4.931974438317795,0,0,0.3122752010390883,0
24.749795703233563,10.778401356482519,7.542208543330853,2,0,0.3413084012463467,0
118.3522063488584,10.819803417877402,1.9494294013415985,0,1,0.0,0
139.1210850637255,12.87635457630731,3.6896188990090213,0,1,0.14296503286378942,0
100.3602153177247,16.612882765406496,9.313798949320368,0,0,0.3193475672121437,0
322.633734131632,13.760292138536009,24.176231706381127,2,1,0.39110945558001126,0
36.25715175208228,17.08161622522299,5.78608055100055,0,0,0.5335625757333049,0
106.1793732114991,9.907264194219936,10.99542689586815,0,0,0.15696052963326465,0
165.88416560269164,15.111328337935634,9.86957384139831,1,0,0.09771326712208736,0
105.12846786738393,12.539222327550634,2.721041666073612,0,0,0.13276943637202773,0
73.51657431984785,16.403316609769764,7.391335917239573,1,0,0.24917122983581616,0
18.272019963123274,17.92242774088127,3.789645320018278,1,0,0.16424353465175456,0
37.525841901784716,12.225117027487366,0.0722358433775252,0,0,0.0,0
39.33245642962343,16.906167689363887,10.952572473641528,2,0,0.0,0
32.44006486500969,11.845138233272749,9.933711069105001,0,1,0.23554685573066664,0
56.05661512374241,15.12655856239406,8.32598846526557,0,0,0.2267415839851367,0
32.85387838104971,17.558978241021826,13.16028648416566,0,0,0.13175902594691327,0
55.38590456791769,8.80806966874689,1.6503651086682218,2,0,0.5254332094174344,0
55.88998995235216,18.44058268066399,7.78236032981372,2,1,0.2267344025895756,0
66.56418665216135,10.025850700982922,11.951744974122025,0,0,0.07665410238090938,0
88.32471449318936,10.08390506086368,6.623042551770207,2,0,0.05054591912181486,0
855.3743601146315,23.457411903539068,75.52622275920746,3,1,0.33622308612642116,1
105.77041473650183,14.890688747009111,13.157552979581181,0,0,0.020547344742384593,0
125.58025309823091,0.05544021153186307,12.895733756832627,0,0,0.23748218404056765,0
153.05357310612732,18.910938428036015,0.27889818561894497,1,0,0.33575547953188245,0
19.938080340078887,15.617787984998404,4.838469571707028,0,1,0.21335761925124022,0
73.48931479662164,8.114914756377196,4.053701567014337,0,0,0.18334286888715456,0
106.90598366693402,8.334442834448058,1.0010460423974603,0,0,0.3909748221180945,0
19.549200334931065,17.704996457751946,1.635446410304886,0,1,0.011515383714638477,0
4.386073969800611,14.573574160389358,2.815607352361508,2,0,0.24498269216165353,0
49.515199764990115,14.833172687802566,1.35273569673936,0,0,0.1322466659516966,0
17.864839780881255,11.949130022850245,27.246627407165274,3,1,0.21936153176348297,0
50.818394770635734,7.798875433918942,3.137304686352131,0,0,0.09947341658680638,0
214.43950733660427,18.739233396121158,4.0529233535084,0,0,0.26658115707470215,0
22.68648701696482,12.062919379504434,7.790430407770182,1,0,0.09224000530690406,0
43.04790704462273,22.220393154921204,5.185152566813738,1,1,0.20843670076939302,0
98.10190299879292,10.777028986508197,15.84678737066704,1,0,0.39338141993617093,0
5.669362778039783,10.676709335152973,0.8288211535505567,0,1,0.1259669819394962,0
27.05927814693254,18.630914147760855,0.9107316553710634,1,0,0.026049952928207804,0
255.79502242692658,10.918734617593733,10.310975929533747,1,0,0.32865797665260865,0
29.064522095572087,11.238616000348516,9.505032204198269,1,1,0.2955583255455422,0
118.4670376939251,16.169667863132254,4.060327081858827,2,0,0.1935205853283795,0
75.35569843101617,5.102134800394218,4.508995890648796,2,1,0.12283475723006684,0
34.87622891173715,16.691665869041437,21.81029261633878,1,0,0.28932798254136527,0
76.9061925230793,17.554851430886632,0.5451351732973011,1,0,0.23677251059159923,0
15.900341697621396,13.951020320597395,11.72467062831185,0,1,0.33992753595402153,0
66.86037683697566,11.389051260153142,4.247193897621466,2,0,0.6503476032220701,0
151.18701095683792,13.578664670537519,17.787461494866946,0,0,0.2853885114526471,0
156.90138835863274,11.981899773383592,4.797826610656981,2,0,0.0,0
127.64604388148463,8.031516883718176,5.087670322821186,0,1,0.12254766039811266,0
104.84676681749909,6.9131503931132725,11.027526350255108,2,0,0.24763112095298065,0
98.87469206001202,4.4878439840378626,1.2715586458577204,2,0,0.0,0
145.8744934743634,20.74945606894214,3.081244792305106,1,0,0.09031684563784267,0
48.55401663597664,15.09452291539095,3.0894095693312718,2,0,0.0,0
13.868171433901576,16.136977720024884,2.7605200948924677,0,0,0.1609647152964081,0
137.52348370629252,16.537505046944993,8.943301666944423,4,0,0.16390119388964053,0
18.708517177957546,15.222057100923305,2.6888270407457657,0,0,0.19743880175948392,0
27.12959341991354,15.282691246072982,5.7470388446876175,1,0,0.2796188060383247,0
77.57838174800119,17.036910601955892,1.1860340889800236,2,0,0.017721270970913056,0
67.05885522670285,18.36827279261299,1.9324576407394325,2,0,0.07848163596079161,0
107.57449281351907,12.75913130132783,11.929315950548997,2,0,0.2748064209531847,0
213.58124582523882,21.95833086901915,1.6115418993202173,2,0,0.10385974147670862,0
184.23491463299263,12.77279217464801,10.470961428879313,1,1,0.16372341363945456,0
84.86600812158596,11.839008077492691,10.641204129541034,2,1,0.35367897399414255,0
89.97512503974474,15.900329903293736,9.152788337012455,0,0,0.2305674019751306,0
62.35214257987653,11.989894425318202,0.48331470967939705,0,0,0.21956985820052558,0
39.74798376885235,15.932939617849046,17.051166095839587,3,0,0.2615979446700426,0
122.77111929854269,19.201995812163915,3.535624845171288,0,0,0.3170294010317297,0
12.355520143114385,17.139040516185094,4.01417174815209,0,0,0.14901612401124217,0
13.225338016299833,16.695577187227194,0.2373046761514015,0,1,0.3597158272743408,0
74.80335362634348,13.813470124512053,8.597740957829336,1,0,0.0,0
99.5550340435988,18.17877482798456,2.833607581308354,1,0,0.38944104532704893,0
25.37433598944687,6.042817933288344,8.714307250446227,4,1,0.0,0
37.42179173489389,22.33950632034103,3.6007124306750313,1,1,0.24853027468628147,0
60.75755569611836,15.09906787783379,8.508785640348936,1,0,0.0793124519468677,0
31.784247750426236,9.720061224759373,10.520930214582359,3,1,0.1364919213019883,0
127.44762762098277,12.752471230714583,2.804735102356685,1,0,0.3048015099110164,0
162.78405370864272,0.1507482011682768,9.915090167572545,1,0,0.06551162550206902,0
60.40781802068139,20.22699110160394,2.4115364060282776,0,0,0.0,0
25.692471765781896,12.197095308507505,6.104330818287817,1,1,0.396592236434274,0
36.25182598431309,17.27164695305544,9.936482062025373,1,1,0.2087510999093371,0
109.13643947735463,4.29802673784282,1.106092954098083,0,0,0.2442443950513501,0
36.08965348457568,20.662385416073928,12.877720080970942,0,1,0.42936623538518653,0
10.579942789706484,20.790214985315146,7.688706480413352,2,0,0.06375761934087759,0
35.00492987666582,14.743414220757243,11.310584252781727,2,0,0.03736184017648661,0
125.22633978754371,9.162972891490426,9.28749441917535,0,1,0.05370721455151242,0
235.8048347047175,20.532964396179015,0.18020248839680075,1,0,0.0,0
99.22978304867804,10.82683245864623,10.457139080445483,0,0,0.312652914644649,0
36.80628920604573,21.863859692067855,4.602593676577429,3,0,0.057220484071056565,0
27.28269858008719,17.980525637117815,4.190882293761554,1,1,0.1778916868464448,0
98.79730535925502,13.69796285022752,15.953708665943235,0,0,0.2578848270660547,0
61.329448773440795,14.64142759900298,14.833311301825145,1,0,0.32025159272833487,0
198.1333968330967,12.297589923715547,10.484538063790934,0,1,0.19482151523368654,0
209.54059483185932,10.478482362020419,14.968563483563047,1,1,0.3573607778543827,0
60.255944585347564,16.882082304904802,5.1609894590908665,1,0,0.20597253835425497,0
66.172084149515,13.681732960176507,7.938273572908547,1,0,0.26973747961368877,0
89.64950716047603,21.702478569004676,0.33857215405454166,2,1,0.13103904457226773,0
82.92577478619964,9.113484916257258,7.502811366737257,0,0,0.22059954126098366,0
24.179686286862683,13.726773086808254,13.49632876709147,2,0,0.17311223572875886,0
40.482633472994664,17.073528003988784,12.47099816653532,0,1,0.06413837767147446,0
42.80671689534045,17.617947788948133,7.272314180889001,1,0,0.3760527999590454,0
77.5544030351954,11.34773723339136,7.590854134293284,0,0,0.3139487786765488,0
32.8492365264404,7.82328874583235,0.36444453122323406,0,0,0.3941416690379284,0
25.37819821912194,19.73841275576724,17.11077366161188,0,1,0.005868743992286152,0
8.989645550692881,14.35734856461624,8.560637519184384,0,0,0.13061506758265284,0
166.51506192497487,19.17652250672137,6.477499564956128,0,1,0.18253811498181302,0
51.563004440166495,6.329627554080928,2.8974296490631293,2,0,0.3271996131917999,0
51.74694434329861,9.664225050055396,17.838683016020102,0,0,0.3997524621400249,0
151.1419157217659,10.20987486401988,7.247101088020203,1,0,0.09239839937744784,0
105.69839405711772,16.572453990900506,8.46547424661954,1,1,0.5450699062071901,0
62.38148607608474,16.449446286788767,9.245645129696936,1,1,0.22072134414339195,0
63.69313729893014,18.876352021605204,5.5057287279473,1,0,0.25548236863837315,0
11.2686102675552,13.426445886383396,9.219985073298606,0,1,0.25877622236309455,0
85.08997589816522,14.188886258339776,10.290800814890737,1,1,0.2754502845626174,0
116.34748783121364,3.4094508499919627,10.027755036221016,1,0,0.13538881743625303,0
55.51827103323962,18.488912320209543,8.60586050122023,0,1,0.46700125508267415,0
88.0950000526699,6.5367198482606135,6.0003946713369345,2,0,0.07666113853379566,0
24.308631967040085,10.061742698218788,3.0013875116564037,3,1,0.0,0
39.81605293464156,16.189732895638294,16.10616358963312,0,0,0.10642290741671019,0
95.35902540997456,7.84827330347469,14.615181705487023,2,1,0.27417260276208777,0
55.77241900196697,19.317875700297186,2.939116824182204,0,0,0.245010168182489,0
27.257691492747306,13.868770826145994,2.1296749471533065,0,0,0.1637269937298469,0
18.28658262989255,11.16168220242341,6.631181752424495,2,0,0.21345785139477316,0
99.66098828013592,11.692649377406674,1.4207703957169011,0,0,0.36716253892913364,0
153.2608579406662,9.321133777009933,9.79292933366252,1,0,0.35595551567943795,0
16.901282028077752,13.400558592198859,12.697994818405403,2,1,0.1990067445979871,0
19.036676952221825,15.124367660779278,5.847025543769264,2,0,0.08262740936327184,0
67.97414262575612,10.133820796337533,3.150166396995841,6,0,0.291643109085652,0
23.691577859333897,10.47566748441626,10.527116905432191,1,1,0.6109139371695231,0
55.04198416323355,9.647834774574466,3.6700308195988414,1,1,0.4356124278645602,0
30.31523914609124,16.517975315085945,5.491110005158512,1,1,0.21907362958803406,0
7.741804899659975,19.91159658268047,19.62285084366771,1,1,0.3362454094487999,0
33.18136080197466,8.692402734030509,2.462367687705032,1,0,0.00847973430088958,0
40.764745852228,17.026299026539203,8.958402999590522,1,0,0.3278288747507877,0
102.0711463370614,9.504879633735133,2.9327205751154697,0,1,0.19709391051591468,0
4.114198141811239,11.305792006126206,4.930449789223607,2,0,0.4315139270190721,0
32.60294199613227,13.200473650679395,11.324701723594764,0,0,0.2972630996993079,0
116.19742484452266,13.411188023955027,5.352848408435179,3,0,0.20114808559251954,0
56.940173078758534,16.60407953502218,12.652519116895895,0,0,0.22931087836565417,0
46.82555067363015,11.106121152399284,3.6786854232321913,1,0,0.03296561543924392,0
157.50594820637411,4.2942867336867945,13.336790185469432,0,0,0.08431351423823519,0
138.66101803522636,13.224661349244922,23.5403547826902,1,0,0.17513546428578283,0
27.846258703279283,21.421713365461017,7.831018419420484,0,0,0.18687526992817322,0
55.32052128646544,20.045687371700883,12.477445107246691,1,0,0.278319157868491,0
79.87446048238414,10.749148463397313,15.323181447280344,0,1,0.2712929423698369,0
78.61095180620454,9.313562213443667,9.579145077741634,1,0,0.41714726629814847,0
14.342039034023779,14.84038837654849,9.627154842332846,0,1,0.21575191520582937,0
64.33089469273698,13.819717327250027,11.898833011553778,3,1,0.10653769491947788,0
61.342147062794545,6.482838174166203,11.111222771387542,1,1,0.301736948152208,0
61.2194638273067,13.962289831201279,6.859351028336734,2,0,0.057508764448200994,0
36.423713587530806,8.529864589891595,15.828796128233032,2,0,0.2518571418024318,0
20.686759472600986,18.928393708576714,5.897209719344722,0,0,0.15445564634807948,0
118.01469563435867,14.942232069097264,15.486972634324912,1,1,0.19156591816560806,0
200.01501015826366,9.396070891620045,5.725502526929204,0,1,0.07920764440576725,0
92.4046531950294,16.491154835938644,6.63096699653162,5,0,0.17586936987773133,0
51.31372450308791,10.018459321711111,5.33149127401887,3,1,0.2184194065259309,0
25.386791563105056,12.247448476967117,4.606202873544992,2,0,0.39313113089504426,0
71.58434540241802,18.667952335408206,4.310046944223328,0,0,0.01901689299931794,0
21.693272022770465,1.1479378513066933,4.680979758770349,2,0,0.07395591180869707,0
154.01349178800263,14.656315497622423,7.4632726526472855,0,0,0.25780338163936894,0
11.017632697514642,5.992160432351286,8.945597859045332,0,0,0.11114430922633263,0
65.03873752969946,16.11138645130015,3.70789973306659,3,0,0.190271286405222,0
111.23349427636376,12.236225392449617,13.703208512674147,0,1,0.2828905266234874,0
48.11074502972552,6.040982086891991,8.837379926936988,0,0,0.1714069617476384,0
129.41494962857092,9.262704998805596,5.532487319764668,0,0,0.1664635320344121,0
45.80468050422701,17.262372478573344,1.1822534658555677,0,0,0.4761496395257474,0
44.869062347539455,18.63436249742903,0.2629060540914345,1,1,0.016177996763493407,0
95.11350727201709,3.5541893996613325,14.253125134485456,0,0,0.513109430123889,0
85.66225267623457,23.559250778931784,8.61037468961931,1,0,0.2014222649577418,0
60.07548636206123,16.38189793073897,2.07669093994033,1,1,0.11203062990400944,0
77.920267067765,16.431865065409596,6.790839677389518,0,0,0.16350198611518052,0
70.36146758934693,23.23868240070138,1.6051362992765084,1,1,0.0,0
21.560187432315427,4.087937897802578,107.92107887046211,6,1,0.5278806458288249,1
77.20478824502601,12.858852479845863,8.057077282558332,1,1,0.012909211321116693,0
136.80793449196193,21.904355754960488,6.641142267818877,1,0,0.350787820323583,0
57.01990919769293,14.78439878391504,3.8292980559251326,2,0,0.34413126955094964,0
54.82249978897963,8.416318656771804,10.828343594581554,1,1,0.0370481171453835,0
37.49216313471652,13.235089112121129,3.308361837445491,2,1,0.1879741608904839,0
31.777704120509895,16.563559939450865,2.0061119916301866,1,0,0.04187433029812826,0
67.44087525560708,15.414820477293588,22.776509697523313,1,0,0.021278446055612743,0
101.05426297066644,17.99389747928508,5.8231217989232995,1,1,0.21780412787155418,0
166.1262141071267,7.902136200620207,14.311681280558963,3,1,0.15813710961139732,0
163.5026164547569,2.7967150508057763,0.7074873992414732,0,0,0.0,0
97.54744946931487,8.46804525062748,7.05250166181527,0,0,0.17837515898507034,0
40.82587248041699,16.846325862126758,6.745605755882208,3,0,0.06730875342335582,0
88.3492275229679,6.6002469057067445,2.8539165384665948,0,0,0.0,0
40.90113169318621,13.719637545545133,5.511820071362592,1,0,0.23143027253068804,0
28.61006987097259,19.33777120189923,4.9898566960109525,1,0,0.2698052195850751,0
55.03922455052618,8.08284816785956,13.872072390769047,2,1,0.08639047223942711,0
113.51773601605304,5.331905002292105,0.3299595044671033,3,0,0.18138723826568043,0
117.98115635109097,21.177161416201574,8.757097151572827,1,1,0.38308778628464607,0
138.34853426308192,9.553681204286061,2.7675347369123537,1,0,0.04031680960176806,0
116.21023859545211,11.377197339127104,10.280956344498694,0,1,0.3236507756677399,0
39.68951455885043,23.249740931175584,1.536324749437111,1,0,0.24425562504376572,0
39.129801741131196,10.022026151148845,9.105120789382633,0,0,0.18599530598030065,0
252.5389984721947,14.084144959799596,11.89850105461431,4,1,0.23723464673668082,0
98.93264508894657,20.2489022196736,0.9964754586871551,1,1,0.07428828954480832,0
68.50321692827808,12.828250586379632,7.809950889773145,2,0,0.15913999419293798,0
58.80708752054386,13.634908943737672,7.7572280620991005,0,1,0.0,0
37.61626088118184,13.627310015460795,10.570007055616914,1,1,0.0,0
179.24136107596564,12.631393467160468,5.133884888550785,0,0,0.10308318618013006,0
57.535212339347,19.36440752877199,2.854713387617935,1,0,0.13397509831472465,0
131.99339395289158,14.857788082489586,16.411190861170752,0,1,0.40740521160175414,0
172.7507704971298,18.453389763058595,7.984553345559677,3,0,0.1864808727477249,0
117.10149949360583,16.223481712870328,10.741515984550135,0,1,0.20391894032831692,0
102.10312334135901,8.666574358786098,17.225117989157205,1,1,0.06866026885077511,0
32.313183423995525,9.326471983697894,16.08906110246614,3,0,0.3119977777129281,0
141.87095965555284,14.668014586934827,21.613003853262025,1,0,0.11239127310337303,0
19.883727831945798,14.175694807158013,3.9446574700994472,2,1,0.2730673437750197,0
129.22518504961818,17.551795975311112,8.416651201641839,0,0,0.1910806913455052,0
19.904065476472915,11.500629279707345,10.313287834326996,0,1,0.22250915114538647,0
35.60111253249579,12.289577430742876,7.0048641324245695,2,0,0.09148889530986051,0
125.7304709001474,17.47932488119062,0.6705289574463977,3,1,0.4670181625558749,0
111.18707243857068,19.47036401337106,5.171062433256591,0,0,0.23725066054634392,0
151.74819487488233,12.045510999748899,8.46342481794204,1,0,0.21901259154598468,0
42.89150566665053,21.092735289071925,0.14121378475562896,2,1,0.09185771148111298,0
37.31312994143854,13.225699180502898,0.5509045048362822,1,0,0.17348305538458828,0
25.026812521589,6.386013066804071,7.604315636025618,0,1,0.09447711597056212,0
69.00482765775205,19.060502474660026,1.5075753745552074,0,0,0.37804054928861563,0
118.15019476884422,1.2908829447843289,7.515059658644386,0,0,0.25096610962936516,0
85.06925010667956,18.374932039401905,13.960975351244947,0,0,0.33364088977082174,0
25.60518904650319,6.3539068534283665,0.4653479722434888,1,1,0.03559985347256264,0
100.51596901095715,17.410788289471892,8.932771069127348,1,0,0.0,0
88.82264476380413,16.8911610641632,1.4199865089093437,1,0,0.0,0
102.90860087111582,12.303085064045934,17.04800830257716,1,1,0.1896959459752665,0
27.823044474632592,17.248003876441633,4.10944729822163,0,0,0.26204269815371845,0
20.65055297564995,10.274269132410158,5.536659749084585,0,0,0.08675882144901954,0
139.3721494035672,13.627334446610364,2.437810812175808,1,0,0.062330329926384015,0
106.45961403488052,18.73060835736655,0.4639210648191421,4,0,0.12639964824610925,0
85.64372982550006,20.632921998379473,12.16320760559117,2,1,0.33805676278419317,0
65.00445630501683,15.775813827775533,10.4511177613728,1,0,0.2350351299763285,0
139.0516445410973,22.063686017471504,14.739117949818148,0,0,0.3399376214061612,0
87.51589416076365,16.723702627514008,4.8327166762371885,1,0,0.17675274251129508,0
143.58658089676845,15.444578137970467,7.26684868240755,1,1,0.28449347887339627,0
99.88641041883656,10.894758318635237,2.424103319823658,0,1,0.2848344275190867,0
8.92439744090342,13.610878310278173,0.5245114723488022,2,0,0.3772717960212795,0
169.75246956628976,14.701853856059348,7.462324193704333,1,0,0.2708823877089701,0
161.3615826151815,21.14604317395925,19.21044332673445,2,1,0.13990602726324974,0
128.72692006468972,12.738096908395965,7.740404336136756,0,1,0.44320943926260703,0
165.30423731806692,14.526976201141416,6.5576624541300035,1,0,0.27923997407846457,0
69.42685678690322,20.280604949554608,2.234130151194795,1,0,0.011677041981772301,0
15.020862762376787,16.479307548206517,2.9455780859110137,2,0,0.30859714673642896,0
74.10977730311612,21.133066629863528,2.0719124642416684,1,1,0.06873909235108619,0
86.09060103635768,5.954979658049483,1.526092869363545,1,0,0.14506203347784474,0
